index,author,retweet,month,content,media type,group,chapter,group_fix
2298,2ATbertarelli,tweet,1,"#MattiaTW/13  (892Aap121) 'Due colpi vogliono dir si' 'che colpi?' 'Colpi, o battuti sul tavolino o su le seggiole o per via di toccamenti'",NA,B,13,B
2299,2ATbertarelli,tweet,1,"#MattiaTW/13  (892Aap121) 'E se io avessi paura?' ObbiettÚ Adriana. 'Di che, della prova?' RibattË il padre 'O del bujo' aggiunsi io.",NA,B,13,B
2300,2ATbertarelli,tweet,1,#MattiaTW/13  (892Aap121)Non era gi‡ di troppo quell'uno. 'Un lanternino contro l'altro'. 'Le sembra il miglior mezzo per vedere qualcosa?',NA,B,13,B
2301,2ATbertarelli,tweet,1,"#MattiaTW/13  (892Aap121)Quaranta giorni al bujo.Riuscita, oh, riuscita benissimo l'operazione.",NA,B,13,B
2302,2ATbertarelli,tweet,1,"#MattiaTW/13  (982Aap121) 'Adriano Mei' diceva, come se tutto a un tratto fossimo diventati amiconi' 'Adriano Tui' mi veniva di rispondergli",NA,B,13,B
2303,2ATbertarelli,tweet,1,"#MattiaTW/13  (982Aap121) 'Due colpi vogliono dir si' 'che colpi?' 'Colpi, o battuti sul tavolino o su le seggiole o per via di toccamenti'",NA,B,13,B
2304,2ATbertarelli,tweet,1,"#MattiaTW/13  (982Aap121) 'E se io avessi paura?' ObbiettÚ Adriana. 'Di che, della prova?' RibattË il padre 'O del bujo' aggiunsi io.",NA,B,13,B
2305,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aad61) E se gli altri non gli fanno il bene quasi per dovere, egli li accusa e di tutto il male ch'egli fa per diritto...",NA,B,13,B
2306,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aad61) in ogni et‡, si suole stabilire tra gli anni un certo accordo di sentimenti che da lume e colore a quei lanternoni...",NA,B,13,B
2307,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aad61) Noi abbiamo bisogno d'incolpare sempre qualcuno,dei nostri danni e delle nostre sciagure.",NA,B,13,B
2309,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aad61) Se questo sentimento si scinde, rimane si in piedi la lanterna del astratto, ma la fiamma dell'idea vi crepita dentro",NA,B,13,B
2352,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aad61)il limite Ë illusorio, Ë relativo al poco lume nostro, della nostra individualit‡ nella realt‡ della natura non esiste",NA,B,13,B
2353,2ATbertarelli,tweet,1,#MattiaTW/13 (892Aad61)Se la morte insomma che ci fa tanta paura non esistesse e fosse soltanto il soffio che spegne in noi questo lanternino,NA,B,13,B
2354,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aam2811) Di questo capitolo mi ha colpito che molte volte al posto della I"""" viene utilizzata la """"J""""",NA,B,13,B
2355,2ATbertarelli,tweet,1,#MattiaTW/13 (892Aam2811) -La poesia di NiccolÚ Tommaseo l'ho apprezzata molto anche se all'inizio non ne comprendevo il significato,NA,B,13,B
2356,2ATbertarelli,tweet,1,#MattiaTW/13 (892Aam2811) Si fece silenzio...ci concentrammo,NA,B,13,B
2357,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aav87)Cerchiamo d'inseguire le lucciole sperdute,i nostri lanternini,ne bujo della sorte umana che sono di tanti colori.",NA,B,13,B
2358,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aav87)La seduta spiritica:2 colpi,sÏ 3 colpi,no 4,bujo 5 parlate 6 luce.Silenzio,si comincia per chi ci crede",NA,B,13,B
2359,2ATbertarelli,tweet,1,#MattiaTW/13 (892Aav87)Lanterninosofia:il sentimento della vita Ë come un lanternino che ciascuno di noi porta in sË accesso la luce nel buio,NA,B,13,B
2360,2ATbertarelli,tweet,1,#MattiaTW/13 (892Aav87)Noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure.Ci sembra pi˘ facile.,NA,B,13,B
2361,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aav87)Se la morte,che ci fa tanta paura,non esistesse e fosse soltanto il soffio che spegne in noi questo lanternino Buoi..",NA,B,13,B
2362,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Aav87)Son d'avviso che noi,fino a che siamo vivi,non potremmo saper nulla della morte,perchË pensarci? Ingegnamoci di vivere",NA,B,13,B
2363,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)A noi uomini, invece, nascendo, Ë toccato un tristo privilegio: quello di sentirci vivere.",NA,B,13,B
2364,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Accordo di sentimenti che d‡ colore a quei lanternoni che sono termini astratti: verit‡†, Virt˘, Bellezza, Onore.",NA,B,13,B
2365,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Accordo di sentimenti che d‡ colore a quei lanternoni che sono termini astratti: Verit‡, Virt˘, Bellezza, Onore.",NA,B,13,B
2366,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Adriana mi dimostrava per mezzo di esse, ch?ella era col pensiero quasi tutto il giorno lÏ con me, in camera mia.",NA,B,13,B
2367,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Adriana mi dimostrava per mezzo di esse, ch'ella era col pensiero quasi tutto il giorno l‡ con me, in camera mia.",NA,B,13,B
2368,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Cerchiamo d'inseguire per le lucciole sperdute, che sarebbero i nostri lanternini, nel bujo della sorte umana.",NA,B,13,B
2369,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Come le formiche che non trovino pi˘ la bocca del formicajo, otturata per ispasso da un bambino crudele.",NA,B,13,B
2370,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Dopo alcuni giorni di quella prigionia cieca, il desiderio d'esser confortato crebbe fino all'esasperazione.",NA,B,13,B
2371,2ATbertarelli,tweet,1,#MattiaTW/13 (892Ama277)Lei che pi˘ degli altri era in grado d'intendere come e quanto dovesse pesarmi la noja.,NA,B,13,B
2372,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)L'uomo, quando soffre, si fa una particolare idea del bene e del male, il bene che gli altri dovrebbero fargli.",NA,B,13,B
2373,2ATbertarelli,tweet,1,#MattiaTW/13 (892Ama277)Noi viviamo con l'universo  partecipiamo alle sue manifestazioni. Purtroppo si vede solo quel poco a cui esso arriva.,NA,B,13,B
2374,2ATbertarelli,tweet,1,"#MattiaTW/13 (892Ama277)Non le pare che fosse rosso il lanternone della Virt˘ pagana? Di violetto(deprimente), quello della Virt˘ cristiana.",NA,B,13,B
2375,2ATbertarelli,tweet,1,#MattiaTW/13 (892Av87)Chi non prova pena o un frigido avvilimento nell'assistere a una commedia mal rappresentata da comici inesperti?,NA,B,13,B
2376,2ATbertarelli,tweet,1,#MattiaTW/13 (892Av87)Contentone!Gli risposi io con un'altra stretta che significava e ora fate pure quel che vi piace! cosi e' si vi pare...,NA,B,13,B
2660,2b_malignani,tweet,1,"#MattiaTW/13  B.M.Max Oliz... invasata da questo spirito, improvvisava sul pianoforte, fino a cader per terra, sven' https://t.co/tKZ5Gl7gvo",NA,O2,13,OtherReg
2661,2b_malignani,tweet,1,#MattiaTW/13  E.R.-Correttivo! - mi rispose.,NA,O2,13,OtherReg
2683,2Bafm,tweet,1,#MattiaTW/13  Tutti hanno un'aurea che delinea l'immensit‡ del loro io üçÉ-isdp,NA,O1,13,OtherReg
2748,2BSCirillo,tweet,1,"#MattiaTW/13  122BDD281  Anche ora partecipiamo a tutte le manifestazioni dell'universo, ma non lo sappiamo, non lo vediamo... """"",NA,B,13,B
2777,2BSCirillo,tweet,1,"Come il grillo parlante per Pinocchio, Papiano rappresenta, sebbene indirettamente, la voce della coscienza di Mattia#MattiaTW/13  122BSS143",NA,B,13,B
2851,2btconti,tweet,1,#MattiaTW/13  (842BLM1411): Mattia Ë rinchiuso nel buio e l'unica luce per lui Ë Adriana.,NA,B,13,B
2887,2C_Galilei,tweet,1,#MattiaTW/13  202CAM1011Qual'Ë la lanterna della nostra vita?,NA,B,13,B
2888,2C_Galilei,tweet,1,"#MattiaTW/13  202CMD248 Due colpi, sÏ tre colpi, no  quattro, bujo  cinque, parlate  sei, luce. Baster‡ cosÏ.""""",NA,B,13,B
2908,2C_Galilei,tweet,1,"...Il buio Ë immaginario... #MattiaTW/13  202CLS64""""",NA,B,13,B
2909,2C_Galilei,tweet,1,?Potevo e dovevo essere l'artefice del mio nuovo destino.?Aria di cambiamento.#MattiaTW/13  [202CTS3112],NA,B,13,B
2914,2C_Galilei,tweet,1,"202CBF101 #MattiaTW/13 Se fossi stata Adriano, nell'ascoltare i discorsi di Paleari avrei dato di matto o avrei avuto una crisi d'identit‡.",NA,B,13,B
2925,2C_Galilei,tweet,1,"202CMD248 #MattiaTW/13 Capitolo molto contorto e alle volte pi˘ profondo di quanto si pensasse, in certi punti anche un po' spaventoso.",NA,B,13,B
2933,2C_Galilei,tweet,1,"Adriano Mei diceva come se tutt'a un tratto fossimo diventati amiconi""""Adriano Tui"""" mi veniva da rispondergli.#MattiaTW/13  202CMJ1411""""",NA,B,13,B
2945,2C_Galilei,tweet,1,Anselmo si Ë reso un bravo amico tenendo compagnia a Meis dopo l'operazione. #MattiaTW/13  202CME272,NA,B,13,B
3012,2C_Galilei,tweet,1,Noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure #MattiaTW/13  202CME272,NA,B,13,B
3013,2C_Galilei,tweet,1,"Non ci credo, ecco... non posso crederci, e che so! #MattiaTW/13  202CSN98",NA,B,13,B
3033,2C_Galilei,tweet,1,Siamo proprio sicuri che non possiamo diffidare di noi stessi ? #MattiaTw/13 202CSN98,NA,B,13,B
3037,2C_Galilei,tweet,1,"Sto benone,signorina ! - le rispondevo. -Non vedo niente..... contento tu. 202CFF108 #MattiaTw/13",NA,B,13,B
3088,2C_ITCEinaudi,tweet,1,"#MattiaTW/13  142CCV174 Gracie tanto, asÏ no puede ser! IÛ voglio estar entre el segno Paleari e la mia gobernante, caro segnor Terencio!""""",NA,A,13,A
3089,2C_ITCEinaudi,tweet,1,"#MattiaTW/13  142CCV174 Noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure""""",NA,A,13,A
3090,2C_ITCEinaudi,tweet,1,#MattiaTW/13  142CGM176 Cerchiamo d'inseguire per ispasso le lucciole sperdute che sarebbero i nostri lanternini nel' https://t.co/2DYBGjDtmI,NA,A,13,A
3091,2C_ITCEinaudi,tweet,1,"#MattiaTW/13  142CMN2110 L'uomo quando soffre, si fa un'idea  del bene...che gli altri dovrebbero fargli...e del mÖ https://t.co/3hRy65baQa""""",NA,A,13,A
3092,2C_ITCEinaudi,tweet,1,#MattiaTW/13  142CRB166 https://t.co/dT6u4KLdg8,NA,A,13,A
3093,2C_ITCEinaudi,tweet,1,"#MattiaTW/13  142CSM107 Lei sola poteva confortarmi:doveva  lei che pi˘ degli altri era in grado d'intendere...""""",NA,A,13,A
3094,2C_ITCEinaudi,tweet,1,"#MattiaTW/13  142CVB307 Se la morte, insomma, che ci fa tanta paura, non esistesse e fosse solo il soffio che spegneÖ https://t.co/HaRzwkcLcX",NA,A,13,A
3095,2C_ITCEinaudi,tweet,1,"#MattiaTW/13 142CEA165 Oh possibile che la voce della ragione dovesse proprio scegliere la bocca di Papiano per farsi udire da me???""""",NA,A,13,A
3096,2C_ITCEinaudi,tweet,1,"#MattiaTW/13 142CFO1810La piccola mia lampaNon, come sol, risplende,NË, come incendio, fuma""""",NA,A,13,A
3097,2C_ITCEinaudi,tweet,1,"#MattiaTW/13 142CMN2110Il lume d'una idea comune Ë alimentato dal sentimento collettivo""""",NA,A,13,A
3098,2C_ITCEinaudi,tweet,1,"#MattiaTW/13 142CMN2110Non stride e non consuma,Ma con la cima tendeAl ciel che me la diË.""""",NA,A,13,A
3099,2C_ITCEinaudi,tweet,1,"#MattiaTW/13 142CMN2110Spento alla fine a un soffio, ci accoglier‡ la notte perpetua dopo il giorno fumoso dellaÖ https://t.co/UDAqwK4bCD""""",NA,A,13,A
3100,2C_ITCEinaudi,tweet,1,"#MattiaTw/13/142CMN53 Noi abbiamo sempre vissuto con l'universo e sempre vivremo."""" https://t.co/ESYJ6okuLW""""",photo,A,13,A
3156,2Cec_Fermi,tweet,1,40 giorni al buio(Sary)#MattiaTW/13,NA,O2,13,OtherReg
3157,2Cec_Fermi,tweet,1,"40 giorni al buio? Mamma mia, io non ci riuscirei mai! ( Ale26)#MattiaTW/13",NA,O2,13,OtherReg
3158,2Cec_Fermi,tweet,1,40 giorni di buio(Sab)#MattiaTW/13,NA,O2,13,OtherReg
3159,2Cec_Fermi,tweet,1,40 giorni di buio(Thom)#MattiaTW/13,NA,O2,13,OtherReg
3160,2Cec_Fermi,tweet,1,40 giorni di color nero(Cri)#MattiaTW/13,NA,O2,13,OtherReg
3163,2Cec_Fermi,tweet,1,Addio occhio strabico! (N.Y.)#MattiaTW/13,NA,O2,13,OtherReg
3165,2Cec_Fermi,tweet,1,Adriano cerca di salvare la propria identit‡ operando l'occhio strabico? (Bato) #MattiaTW/13,NA,O2,13,OtherReg
3167,2Cec_Fermi,tweet,1,Adriano decide di operarsi per non essere riconosciuto(Ludo)#MattiaTW/13,NA,O2,13,OtherReg
3168,2Cec_Fermi,tweet,1,Adriano decide di operarsi(Ale)#MattiaTW/13,NA,O2,13,OtherReg
3188,2Cec_Fermi,tweet,1,Al buio dopo l'operazione(Jam)#MattiaTW/13,NA,O2,13,OtherReg
3218,2Cec_Fermi,tweet,1,» tempo di sedute spiritiche( Gaia)#MattiaTW/13,NA,O2,13,OtherReg
3242,2Cec_Fermi,tweet,1,Il signor Papiano e la sua filosofia(M.A.)#MattiaTW/13,NA,O2,13,OtherReg
3268,2Cec_Fermi,tweet,1,La seduta spiritica: a cosa si andr‡ incontro?(Mancio)#MattiaTW/13,NA,O2,13,OtherReg
3281,2Cec_Fermi,tweet,1,L'anima secondo Paleari( Lore)#MattiaTW/13,NA,O2,13,OtherReg
3289,2Cec_Fermi,tweet,1,Le sedute del Paleari(Giu)#MattiaTW/13,NA,O2,13,OtherReg
3298,2Cec_Fermi,tweet,1,L'operazione di Adriano(Ange)#MattiaTW/13,NA,O2,13,OtherReg
3299,2Cec_Fermi,tweet,1,L'operazione(Batt)#MattiaTW/13,NA,O2,13,OtherReg
3324,2Cec_Fermi,tweet,1,Occhio fortunato?(Maso)#MattiaTW/13,NA,O2,13,OtherReg
3325,2Cec_Fermi,tweet,1,Paleari e le visite ad Adriano finalizzate alle sedute spiritiche(Benny)#MattiaTW/13,NA,O2,13,OtherReg
3349,2Cec_Fermi,tweet,1,Un capitolo al buio( Moro)#MattiaTW/13,NA,O2,13,OtherReg
3555,2D_Aristosseno,tweet,1,#MattiaTW/13 (512DVK42) https://t.co/gtnQNPyC3B,NA,B,13,B
3569,2D_Aristosseno,tweet,1,AltroL'ultima seduta spiritica di cui ho avuto notizia non Ë finita COSÃ bene.#MattiaTW/13 (512DCM307),NA,B,13,B
3580,2D_Aristosseno,tweet,1,"Che Paleari abbia problemi di daltonismo? Ah, questi lanternini dai colori cangianti... #MattiaTW/13  (512DMM149)",NA,B,13,B
3604,2D_Aristosseno,tweet,1,"La verit‡ Ë che Mattia non emana una propria luce, perchË i corpi delle persone inesistenti non illuminano.#MattiaTW/13  (512DJA287)",NA,B,13,B
3613,2D_Aristosseno,tweet,1,L'ultima seduta spiritica di cui ho avuto notizia non Ë finita COSÕ bene.#MattiaTW/13 (512DCM307),NA,B,13,B
3614,2D_Aristosseno,tweet,1,L'ultima seduta spiritica di cui ho avuto notizia non Ë finita COSÃ bene.#MattiaTW/13 (512DCM307),NA,B,13,B
3616,2D_Aristosseno,tweet,1,Manca solo una tavola ouija e abbiamo tutti i clichË dei film horror di serie B. #MattiaTW/13  (512DJA287),NA,B,13,B
3624,2D_Aristosseno,tweet,1,Noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure #MattiaTW/13 (512DVK42),NA,B,13,B
3640,2D_Aristosseno,tweet,1,"Quando senti Mistero"""" che parla di illuminati ma scopri che esistevano gi‡ dai tempi di Mattia...#lanterninosofia #MattiaTW/13  (512DSM91)""""",NA,B,13,B
3647,2D_Aristosseno,tweet,1,"Sentire la vita Ë un tristo privilegio dell'uomo: se egli vuole il Paradiso, deve accetare l'Inferno.(512DED122) #MattiaTW/13 """"",NA,B,13,B
3648,2D_Aristosseno,tweet,1,"Sentire la vita Ë un tristo privilegio dell'uomo: se egli vuole il Paradiso, deve accettare l'Inferno.(512DED122) #MattiaTW/13 """"",NA,B,13,B
3815,2dBarsanti,tweet,1,"#MattiaTW/13  (712DFM92)'Dorme,signor Meis?'. Io ero tentato di rispondergli: 'Si,grazie,dormo, signor Anselmo'",NA,B,13,B
3816,2dBarsanti,tweet,1,#MattiaTW/13  (712DLG312)Anselmo Paleari=poeta mancato,NA,B,13,B
3817,2dBarsanti,tweet,1,"#MattiaTW/13  (712DNO61)~E mi svolse, dico, una sua concezione filosofica, speciosissima, che si potrebbe forse chiamare laterninosofia.~",NA,B,13,B
3818,2dBarsanti,tweet,1,"#MattiaTW/13 (712AC183)Due colpi, sÏ tre colpi, no  quattro, bujo cinque  sei luce.... e ora concentriamoci, signori miei.""""",NA,B,13,B
3819,2dBarsanti,tweet,1,"#MattiaTW/13 (712DFM) 'Potei sperimentare che l'uomo, quando soffre, si fa una particolare idea del bene e del male'",NA,B,13,B
3820,2dBarsanti,tweet,1,#MattiaTW/13 (712DMM157) https://t.co/b9pBsANCPM,NA,B,13,B
3821,2dBarsanti,tweet,1,#MattiaTW/13 (712DMM157) https://t.co/SFoC3hKqDm,NA,B,13,B
3979,2DLFogazzaro,tweet,1,"#MattiaTW/13 (AR)noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure.""""",NA,A,13,A
4014,2G_caccioppoli,tweet,1,#MattiaTW/13  52GLC088 Quaranta giorni al buio e tanta frustrazione...,NA,O2,13,A
4051,2igalileipa,tweet,1,"#MattiaTW/13  62IAC267Senza aver commesso cattive azioni, senza fare male, come se avessi perso il diritto di essere lasciato in pace.""""",NA,A,13,A
4052,2igalileipa,tweet,1,#MattiaTW/13  62IEF266 https://t.co/52wuQ5O3gY,NA,A,13,A
4053,2igalileipa,tweet,1,#MattiaTW/13  62IEF266 https://t.co/N7pkxhkgbM,NA,A,13,A
4054,2igalileipa,tweet,1,#MattiaTW/13  62IEF266 https://t.co/S3bkCTbsNS,NA,A,13,A
4055,2igalileipa,tweet,1,#MattiaTW/13  62IEF266 https://t.co/WqD0r2V9d5,NA,A,13,A
4067,2igalileipa,tweet,1,"Senza aver commesso cattive azione, senza aver fatto male a nessuno, come se avessiperso il diritto di essere lasciato in pace#MattiaTW/13 """"",NA,A,13,A
4317,3A_vico,tweet,1,#MattiaTW/13  283Acs510 Yee https://t.co/958sIAith9,NA,B,13,B
4318,3A_vico,tweet,1,"#MattiaTW/13  283Acs510Paleari feel like WIIIIIIILLL"""" https://t.co/UixCQmhNUy""""",NA,B,13,B
4319,3A_vico,tweet,1,"#MattiaTW/13  283Acs510Spento alla fine a un soffio, ci accoglier‡ la notte perpetua dopo il giorno fumoso della nostra illusione""""",NA,B,13,B
4320,3A_vico,tweet,1,"#MattiaTW/13  283Acs510Voi ridete e scherzate, ma poi non Ë che Paleari sia cosÌ stupido, anzi.",NA,B,13,B
4321,3A_vico,tweet,1,"#MattiaTW/13  283Acs510Voi ridete e scherzate, ma poi non Ë che Paleari sia cosÏ≠ stupido, anzi.",NA,B,13,B
4322,3A_vico,tweet,1,"#MattiaTW/13  283Aem309Il lanternino produce un cerchio di luce pi˘ o meno ampio,dopo cui troviamo la notte,che ci accoglie,quando si spegne",NA,B,13,B
4323,3A_vico,tweet,1,#MattiaTW/13  3Act219 E lasci la tua vecchia vita per ritrovarti a fare sedute spiritiche... https://t.co/HiKxOxKUMH,gif,B,13,B
4324,3A_vico,tweet,1,"#MattiaTW/13 283Aaz292Altro che Platone, noi vogliamo Paleari!   #lanterninosofia #PaleariVsPlatone",NA,B,13,B
4386,3A_vico,tweet,1,"283Aa0161 ...il desiderio, il bisogno d'esser confortato in qualche modo crebbe fino all'esasperazione."""" ?????? #MattiaTW/13""""",NA,B,13,B
4387,3A_vico,tweet,1,"283Aa0161 ...il desiderio, il bisogno d'esser confortato in qualche modo crebbe fino all'esasperazione."""" üò™üò≠üò∞ #MattiaTW/13""""",NA,B,13,B
4392,3A_vico,tweet,1,"283Aa0161 Lo stato di Mattia in quasi tutto il libro"""" #MattiaTW/13 https://t.co/S1OFpmi5j3""""",photo,B,13,B
4396,3A_vico,tweet,1,"283Aa0161 Un lanternino che ci fa vedere sperduti su la terra, e ci fa vedere il male e il bene..."""" #MattiaTW/13 https://t.co/TmhKKnjX6e""""",photo,B,13,B
4397,3A_vico,tweet,1,"283Aa0161 Un lanternino che ci fa vedere sperduti su la terra, e ci fa vedere il male e il bene..."""" #MattiaTW/13""""",NA,B,13,B
4421,3A_vico,tweet,1,283Aaa88 #MattiaTW/13  Adriano Meis Vs Terenzio Papiano is the new Capitan America Vs Iron Man https://t.co/g3UFoE5mir,photo,B,13,B
4422,3A_vico,tweet,1,"283Aaa88 #MattiaTW/13 -Dorme, signor Meis?-Segua, segua pure, signor Anselmo: non dormo. https://t.co/Mi5a9lMv43",NA,B,13,B
4473,3A_vico,tweet,1,283Aac257 #MattiaTW/13  Nel discorso sul lanternino c'Ë tutta la filosofia di Pirandello. F‡ vedere poco all'uomo e nemmeno com'Ë in realt‡.,NA,B,13,B
4474,3A_vico,tweet,1,"283Aac257 #MattiaTW/13 40 giorni al buio dopo l'operazione e il Paleari lo consola"""" con la teoria della lanterninosofia. Povero Mattia!!!""""",NA,B,13,B
4475,3A_vico,tweet,1,283Aac257 #MattiaTW/13 Addirittura Papiano vuol far innamorare Adriano della nobil donna Pepita Pantegada...,NA,B,13,B
4476,3A_vico,tweet,1,283Aac257 #MattiaTW/13 Adriano capisce che Papiano vuole toglierselo dai piedi... Preferisce contrastarlo e non ascoltarlo. Peggio per lui.,NA,B,13,B
4477,3A_vico,tweet,1,"283Aac257 #MattiaTW/13 Adriano cerca di convincere Adriana a partecipare alla seduta spiritica.Lei si rifiuta, poi ci ripensa.Per amore..?",NA,B,13,B
4478,3A_vico,tweet,1,283Aac257 #MattiaTW/13 Che differenza per Adriano la mite dolcezza di Adriana e il melenso fastidio di Papiano..,NA,B,13,B
4479,3A_vico,tweet,1,283Aac257 #MattiaTW/13 » tutto pronto per la seduta.C'Ë anche il pittore Bernaldez con Pepita Pantegada e la sua serva.,NA,B,13,B
4480,3A_vico,tweet,1,283Aac257 #MattiaTW/13 Il lanternino proietta la luce intorno all'uomo per fargli vedere il bene e il male e si spegne alla morte.,NA,B,13,B
4481,3A_vico,tweet,1,"283Aac257 #MattiaTW/13 Il Paleari decide di fare una seduta spiritica al buio per vedere"""" la vita """"di la da questa"""".""""",NA,B,13,B
4482,3A_vico,tweet,1,283Aac257 #MattiaTW/13 La disposizione dei partecipanti intorno al tavolo diventa una scena fortemente umoristica.,NA,B,13,B
4547,4A_Rodolico,retweet,1,"RT  @5GRinaldini: Il lanternino di cui parlano i signori Meis e Paleari Ë luce che illumina e oscura,Ë salvezza e perdizione allo stesso tempo#MattiaTW/13  #4",NA,B,13,B
4604,3A_vico,tweet,1,"283Aad234 #MattiaTW/13  A noi uomini Ë toccato un tristo privilegio: quello di sentirci vivere.""""",NA,B,13,B
4605,3A_vico,tweet,1,"283Aad234 #MattiaTW/13  Adriana mi dimostrava per mezzo di esse, ch'ella era col pensiero quasi tutto il giorno lÏ con me, in camera mia""""",NA,B,13,B
4606,3A_vico,tweet,1,"283Aad234 #MattiaTW/13  E se io avessi paura?""""",NA,B,13,B
4634,3A_vico,tweet,1,"283Aal73 #MattiaTW/13 Mattia Pascal,l'unico uomo che si fa bullizzare anche dai fantasmi.",NA,B,13,B
4687,3A_vico,tweet,1,"283Aap255 #MattiaTW/13  Adriano,tu che hai avuto la fortuna di trovare qualcuno a cui piaci cosÌ come sei,segui il cÖ https://t.co/l0Xdy4Sztk",NA,B,13,B
